,AT,BE,BG,CH,CZ,EE,ES,FI,FR,GB,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
2019-10-12 12:00:00,34.02,29.25,74.4,28.83,26.38,43.65,38.45,43.65,24.51,36.0,43.45,35.1,42.1,43.65,43.65,41.0,191.05,37.1,219.01,49.43,35.1,42.1
2019-10-12 13:00:00,29.06,23.03,69.61,28.09,24.1,35.28,37.1,35.28,18.55,31.41,41.0,32.79,40.01,35.28,35.28,36.3,175.41,35.6,199.97,48.98,32.79,40.01
2019-10-12 14:00:00,26.51,26.71,60.79,27.39,19.0,36.39,35.6,36.39,25.12,29.5,40.11,33.1,40.2,36.39,36.39,34.5,176.28,30.04,190.02,47.77,33.1,19.0
2019-10-12 15:00:00,26.07,27.97,71.6,27.91,24.4,35.2,30.04,35.2,26.9,30.21,40.03,33.92,44.03,33.68,35.2,32.4,165.27,30.0,190.95,50.43,33.92,24.4
2019-10-12 16:00:00,29.4,30.72,79.84,28.78,28.5,37.39,30.0,37.39,30.0,34.93,43.79,38.1,53.06,33.62,37.39,32.43,161.02,30.74,209.11,53.92,38.1,33.21
2019-10-12 17:00:00,35.79,32.23,86.12,36.58,33.04,40.4,30.74,40.4,30.24,47.05,59.19,42.9,58.06,37.25,40.4,35.82,165.29,36.25,252.02,55.2,42.9,33.04
2019-10-12 18:00:00,42.07,38.41,111.03,41.99,40.81,45.57,36.25,45.57,36.25,58.0,69.24,56.29,66.15,38.24,45.57,41.98,199.71,44.65,275.77,69.02,56.29,45.3
2019-10-12 19:00:00,44.65,44.65,111.07,46.28,45.0,58.94,44.65,58.94,44.65,52.2,73.54,62.2,65.93,46.2,58.94,44.65,224.43,46.02,314.19,76.24,62.2,51.1
2019-10-12 20:00:00,40.13,40.13,111.03,44.1,42.61,51.92,46.02,51.92,40.13,40.0,71.0,58.14,62.11,51.92,51.92,40.13,193.51,46.05,313.15,63.53,58.14,42.61
2019-10-12 21:00:00,33.15,33.15,105.69,39.41,36.74,44.76,46.05,44.76,33.15,33.56,67.0,49.5,52.03,44.76,44.76,33.15,184.79,38.7,295.0,57.65,49.5,36.74
2019-10-12 22:00:00,33.59,33.59,97.81,38.96,35.0,42.75,38.7,42.75,33.59,30.0,59.48,38.52,36.5,42.75,42.75,33.59,190.88,37.89,247.15,55.04,38.52,35.0
2019-10-12 23:00:00,31.53,31.53,77.29,34.65,31.5,33.61,37.89,33.61,31.53,43.69,58.27,37.89,31.5,33.61,33.61,31.53,195.51,35.86,173.38,50.08,37.89,31.5
2019-10-13 00:00:00,31.44,31.44,58.81,29.78,31.0,32.58,35.86,32.58,31.44,38.0,66.19,36.13,36.61,32.58,32.58,31.44,160.67,34.1,149.62,43.15,36.13,31.0
2019-10-13 01:00:00,25.66,25.66,74.46,28.79,28.1,33.4,34.1,33.4,25.66,43.3,66.47,35.4,33.91,33.4,33.4,25.66,144.67,32.5,174.21,37.8,35.4,28.1
2019-10-13 02:00:00,24.05,24.05,62.74,26.83,26.8,33.38,32.5,33.38,24.05,38.0,63.49,35.4,28.58,33.38,33.38,24.05,144.14,31.0,161.34,32.11,35.4,26.8
2019-10-13 03:00:00,24.57,17.47,52.98,26.88,27.78,33.26,31.0,33.26,15.18,27.08,47.0,35.4,27.78,33.26,33.26,21.1,144.27,30.0,135.98,30.63,35.4,27.78
2019-10-13 04:00:00,25.12,15.98,48.62,26.45,26.04,33.29,30.0,33.29,11.32,24.26,46.81,35.36,26.06,33.29,33.29,24.62,144.8,31.99,132.18,31.63,35.36,26.04
2019-10-13 05:00:00,25.8,18.12,48.11,25.57,26.26,33.41,31.99,33.41,15.65,19.93,46.9,35.4,28.0,33.41,33.41,22.04,146.62,32.5,123.98,35.54,35.4,26.26
2019-10-13 06:00:00,26.08,15.37,52.89,27.1,25.0,33.83,32.5,33.83,11.27,24.2,43.85,35.91,32.07,33.83,33.83,22.08,146.5,33.6,133.23,39.18,35.91,25.0
2019-10-13 07:00:00,28.83,23.88,66.62,26.63,27.41,33.8,33.6,33.8,22.21,25.04,62.3,36.0,39.37,33.8,33.8,26.22,168.85,33.75,152.61,44.93,36.0,27.41
2019-10-13 08:00:00,27.85,27.85,63.47,27.48,28.31,34.31,33.75,34.31,27.85,27.06,66.45,34.78,40.02,34.31,34.31,27.85,172.96,35.25,187.34,44.18,34.78,28.31
2019-10-13 09:00:00,26.58,26.58,54.82,27.08,28.1,35.07,35.25,35.07,26.58,34.93,67.99,35.4,36.92,35.07,35.07,26.58,184.98,35.55,190.42,44.85,35.4,28.1
2019-10-13 10:00:00,25.1,25.1,59.65,25.1,26.7,36.49,35.55,36.49,25.1,42.0,62.3,35.46,34.89,36.49,36.49,25.1,186.46,35.45,175.67,44.0,35.46,26.7
2019-10-13 11:00:00,24.0,24.0,62.2,24.76,24.8,41.01,35.45,41.01,24.0,42.3,62.3,35.4,34.02,41.01,41.01,24.0,186.1,35.25,166.0,41.48,35.4,24.8
2019-10-13 12:00:00,23.08,23.08,49.78,25.62,22.4,39.08,35.25,39.08,23.08,44.2,62.3,35.09,33.63,39.08,39.08,23.08,182.89,35.25,161.87,39.72,35.09,22.4
2019-10-13 13:00:00,14.76,15.79,51.03,18.35,14.1,36.94,35.25,36.94,14.61,36.72,55.0,33.41,34.35,36.94,36.94,21.8,182.88,34.9,160.0,36.82,33.41,14.1
2019-10-13 14:00:00,6.32,9.85,56.72,15.83,19.1,35.9,34.9,35.9,8.52,30.03,36.0,33.44,34.87,35.9,35.9,21.8,174.81,33.7,163.45,37.16,33.44,19.1
2019-10-13 15:00:00,11.01,13.19,58.85,14.71,21.4,35.82,33.7,35.82,12.3,29.21,35.07,35.36,36.59,35.82,35.82,21.8,174.0,33.7,165.92,38.01,35.36,21.4
2019-10-13 16:00:00,21.29,21.29,62.25,23.11,21.8,35.81,33.7,35.81,21.29,35.33,57.85,40.1,46.29,35.81,35.81,21.29,169.91,35.0,174.09,42.36,40.1,21.8
2019-10-13 17:00:00,27.94,27.94,100.45,28.38,25.9,37.72,35.0,37.72,27.94,45.5,58.79,49.97,53.79,37.72,37.72,27.94,175.57,36.8,220.26,45.42,49.97,43.0
2019-10-13 18:00:00,30.0,30.0,115.08,33.45,32.6,40.51,36.8,40.51,30.0,60.19,59.2,71.26,71.25,40.51,40.51,30.0,194.08,49.08,255.93,55.06,71.26,49.4
2019-10-13 19:00:00,33.47,47.5,148.27,37.93,45.0,44.78,49.08,44.78,40.09,54.0,70.52,75.02,73.35,44.78,44.78,47.5,193.82,56.01,339.0,67.34,75.02,51.02
2019-10-13 20:00:00,28.71,46.64,137.01,34.0,38.0,44.72,56.01,44.72,41.24,39.98,69.99,70.7,67.04,44.72,44.72,32.4,180.72,56.41,349.0,63.09,70.7,47.6
2019-10-13 21:00:00,21.53,35.0,115.08,30.9,27.3,40.18,56.41,40.18,29.09,33.08,65.71,58.76,57.19,40.18,40.18,25.1,181.16,53.52,319.0,54.3,58.76,42.6
2019-10-13 22:00:00,21.0,36.8,97.87,30.36,25.8,35.83,53.52,35.83,33.69,25.0,59.19,46.48,43.16,35.48,35.83,21.6,198.22,50.09,272.12,49.91,46.48,35.41
2019-10-13 23:00:00,10.8,27.81,82.44,30.02,23.0,34.81,50.09,34.81,29.23,29.99,58.94,36.0,32.25,34.81,34.81,20.0,198.78,41.01,205.37,41.26,36.0,23.0
2019-10-14 00:00:00,28.0,33.36,77.04,28.05,23.72,33.8,41.01,33.8,32.46,24.63,60.12,40.1,30.07,33.8,33.8,26.2,146.98,35.55,153.44,38.91,40.1,23.72
2019-10-14 01:00:00,28.02,23.1,71.58,28.02,23.68,31.75,35.55,31.75,15.21,28.0,65.52,38.8,27.99,31.75,31.75,26.2,125.52,34.45,143.07,33.09,38.8,23.68
2019-10-14 02:00:00,12.27,21.8,84.06,23.08,24.44,28.96,34.45,28.96,16.56,29.97,63.93,35.09,24.44,28.96,28.96,24.0,122.15,33.57,133.2,29.07,35.09,24.44
2019-10-14 03:00:00,15.17,15.17,77.8,22.49,20.17,28.18,33.57,28.18,15.17,29.11,63.91,34.0,23.12,28.18,28.18,15.17,130.21,32.58,116.29,29.56,34.0,20.17
2019-10-14 04:00:00,16.0,16.0,83.98,22.2,21.2,30.04,32.58,30.04,16.0,29.92,63.81,35.09,29.29,30.04,30.04,16.0,138.14,32.07,110.0,32.12,35.09,21.2
2019-10-14 05:00:00,24.63,24.63,101.59,30.61,24.49,31.74,32.07,31.74,24.63,32.41,65.62,42.44,40.96,31.74,31.74,24.63,171.72,36.06,139.36,40.77,42.44,36.27
2019-10-14 06:00:00,36.06,36.06,110.35,41.88,40.73,48.11,36.06,48.11,36.06,43.97,68.2,68.87,67.92,33.18,48.11,36.06,224.29,48.92,240.0,60.64,68.87,53.07
2019-10-14 07:00:00,48.92,48.92,136.09,51.27,50.8,64.17,48.92,64.17,48.92,45.16,78.11,100.49,110.34,35.27,52.92,48.92,222.83,50.24,323.18,70.09,100.49,50.8
2019-10-14 08:00:00,50.24,50.24,220.07,53.5,52.82,58.92,50.24,58.92,50.24,50.6,78.17,80.04,102.98,53.0,53.0,50.24,243.96,50.39,525.0,72.76,80.04,52.82
2019-10-14 09:00:00,50.09,50.57,230.04,51.28,51.04,58.99,50.39,58.99,50.39,48.6,71.64,71.46,71.8,58.99,58.99,56.06,245.67,49.58,490.0,70.95,71.46,51.04
2019-10-14 10:00:00,48.95,50.3,149.48,50.07,47.4,60.39,49.58,60.39,49.58,43.32,70.16,62.64,69.07,60.39,60.39,53.85,245.83,48.0,341.63,68.03,62.64,47.4
2019-10-14 11:00:00,48.0,48.0,136.99,48.97,45.22,59.94,48.0,59.94,48.0,40.84,68.33,60.68,65.03,59.94,59.94,48.0,248.42,45.25,328.65,65.26,60.68,45.22
2019-10-14 12:00:00,45.25,45.25,136.01,48.02,43.7,58.22,45.25,58.22,45.25,38.81,65.76,47.7,61.93,58.22,58.22,45.25,245.39,43.0,309.42,66.11,47.7,43.7
2019-10-14 13:00:00,43.0,43.0,117.72,47.36,42.4,56.62,43.0,56.62,43.0,35.51,68.13,47.7,60.95,56.62,56.62,43.0,243.55,39.5,294.67,64.92,47.7,42.4
2019-10-14 14:00:00,39.5,39.5,107.75,45.35,40.41,56.19,39.5,56.19,39.5,36.67,67.99,61.06,64.04,56.19,56.19,39.5,242.47,40.8,290.0,62.99,61.06,40.41
2019-10-14 15:00:00,42.19,40.79,126.09,46.08,41.65,55.95,40.8,55.95,40.8,38.0,65.67,69.0,69.14,55.95,55.95,43.18,237.15,39.99,304.71,66.62,69.0,41.65
2019-10-14 16:00:00,46.86,42.28,136.03,47.02,44.52,54.72,39.99,54.72,39.99,41.09,70.1,71.46,73.08,54.72,54.72,46.34,242.62,41.49,329.0,68.91,71.46,44.52
2019-10-14 17:00:00,49.0,43.94,136.09,49.02,49.4,55.98,41.49,55.98,41.49,45.21,78.13,71.64,73.06,55.98,55.98,48.39,260.31,47.5,347.74,72.23,71.64,49.4
2019-10-14 18:00:00,50.09,50.09,169.1,51.18,52.9,60.06,47.5,60.06,50.09,52.88,84.43,73.99,126.1,60.06,60.06,50.09,307.34,52.19,347.64,76.91,73.99,52.9
2019-10-14 19:00:00,52.79,52.79,221.36,53.73,57.5,70.91,52.19,70.91,52.79,48.0,96.0,75.06,85.94,70.91,70.91,52.79,307.36,50.44,600.0,84.07,75.06,65.2
2019-10-14 20:00:00,48.93,48.93,193.69,47.43,46.87,70.92,50.44,70.92,48.93,33.4,106.0,71.46,73.07,70.92,70.92,48.93,251.32,50.09,408.91,76.94,71.46,59.6
2019-10-14 21:00:00,37.01,37.01,169.86,39.1,39.9,53.04,50.09,53.04,37.01,32.0,87.03,67.0,67.09,53.04,53.04,37.01,233.97,39.96,347.66,67.5,67.0,39.9
2019-10-14 22:00:00,32.89,33.96,150.64,35.45,35.2,44.19,39.96,44.19,33.36,22.61,86.3,47.7,52.08,44.19,44.19,35.0,224.36,35.55,319.22,54.79,47.7,52.08
2019-10-14 23:00:00,25.19,25.15,136.05,32.21,30.65,36.6,35.55,36.6,25.22,29.7,86.1,42.93,45.09,36.6,36.6,25.18,190.01,31.95,247.82,51.56,42.93,45.09
2019-10-15 00:00:00,26.0,26.0,104.95,36.35,31.17,34.62,31.95,34.62,26.0,25.0,69.05,44.0,44.76,34.62,34.62,26.0,212.16,31.5,214.56,46.21,44.0,44.76
2019-10-15 01:00:00,25.72,25.72,102.84,36.02,29.2,34.41,29.07,34.41,25.72,31.44,74.44,42.28,42.01,34.41,34.41,25.72,211.27,31.26,212.99,41.98,42.28,42.01
2019-10-15 02:00:00,25.0,25.0,97.64,35.43,26.5,34.06,25.0,34.06,25.0,31.48,74.42,41.28,38.26,34.06,34.06,25.0,211.05,30.75,199.87,39.74,41.28,38.26
2019-10-15 03:00:00,24.27,24.27,89.83,34.3,25.53,33.86,24.27,33.86,24.27,31.43,70.0,40.57,37.83,33.86,33.86,24.27,210.5,30.7,182.04,37.44,40.57,31.01
2019-10-15 04:00:00,25.0,25.0,87.97,34.26,25.95,33.84,25.0,33.84,25.0,30.71,69.99,41.28,40.03,33.84,33.84,25.0,211.27,31.26,180.0,38.2,41.28,40.03
2019-10-15 05:00:00,29.99,29.99,93.72,36.24,29.74,34.13,29.99,34.13,29.99,36.46,67.99,44.0,50.43,34.13,34.13,29.99,205.89,40.61,190.46,46.34,44.0,29.74
2019-10-15 06:00:00,40.61,40.61,136.01,44.86,40.9,44.73,40.61,44.73,40.61,47.27,68.54,61.06,73.89,35.18,44.73,40.61,232.42,52.5,277.27,67.38,61.06,40.9
2019-10-15 07:00:00,52.64,52.64,173.89,49.65,49.6,60.0,52.5,60.0,52.64,49.57,66.1,71.46,78.54,53.97,53.97,52.64,230.55,52.19,351.57,90.06,71.46,49.6
2019-10-15 08:00:00,55.21,55.21,182.93,51.59,51.2,60.37,52.19,60.37,55.21,49.2,74.41,71.46,75.04,60.37,60.37,55.21,239.63,52.51,373.7,87.02,71.46,51.2
2019-10-15 09:00:00,54.8,54.8,162.28,51.96,50.5,62.23,52.51,62.23,54.8,46.47,74.43,71.46,71.82,62.23,62.23,54.8,248.48,50.39,357.08,74.26,71.46,50.5
2019-10-15 10:00:00,51.76,51.76,148.12,49.81,47.5,60.52,50.39,60.52,51.76,45.45,70.0,69.53,68.29,60.52,60.52,51.76,241.6,49.0,341.73,70.09,69.53,47.5
2019-10-15 11:00:00,50.62,50.62,148.47,49.03,46.89,56.1,49.0,56.1,50.62,43.0,68.89,67.0,65.92,56.1,56.1,50.62,248.33,46.3,324.96,68.43,67.0,46.89
2019-10-15 12:00:00,47.9,47.9,121.09,47.56,44.5,57.66,46.3,57.66,47.9,40.9,65.93,47.9,60.95,57.66,57.66,47.9,248.51,45.27,313.68,63.56,47.9,44.5
2019-10-15 13:00:00,46.64,46.64,121.05,46.58,43.0,57.71,45.27,57.71,46.64,38.2,59.19,46.73,59.67,57.71,57.71,46.64,248.09,43.0,290.0,64.02,46.73,43.0
2019-10-15 14:00:00,44.58,44.58,121.05,44.08,40.6,57.61,43.0,57.61,44.58,38.45,59.19,67.0,61.47,57.61,57.61,44.58,247.93,42.0,283.94,65.82,67.0,40.6
2019-10-15 15:00:00,45.43,45.0,121.09,44.07,42.01,57.57,42.0,57.57,44.87,39.95,65.22,67.0,66.79,57.57,57.57,45.19,236.48,43.58,292.47,71.05,67.0,42.01
2019-10-15 16:00:00,48.23,45.99,136.09,46.76,45.2,54.91,43.58,54.91,45.33,45.45,66.07,70.51,71.99,54.91,54.91,46.98,235.2,46.64,317.8,73.61,70.51,45.2
2019-10-15 17:00:00,53.1,51.56,136.09,49.33,49.32,54.61,46.64,54.61,51.02,52.37,70.41,71.0,75.05,54.61,54.61,52.37,234.31,50.54,342.54,81.08,71.0,49.32
2019-10-15 18:00:00,58.33,58.33,162.29,52.34,53.37,54.41,50.54,54.41,58.33,61.19,75.15,71.54,100.05,54.41,54.41,58.33,252.2,54.5,357.08,96.27,71.54,53.37
2019-10-15 19:00:00,67.95,67.95,211.13,58.09,59.01,58.56,54.5,58.56,67.95,50.0,84.4,74.0,78.03,58.56,58.56,67.95,291.3,55.29,476.04,97.3,74.0,59.41
2019-10-15 20:00:00,55.29,55.29,168.16,52.04,51.94,67.73,55.29,67.73,55.29,41.28,78.19,67.0,71.57,67.73,67.73,55.29,238.49,50.54,371.3,82.05,67.0,57.33
2019-10-15 21:00:00,45.97,45.97,154.37,42.74,43.29,53.26,50.54,53.26,45.97,36.6,74.48,60.06,64.97,53.26,53.26,45.97,210.51,41.49,340.54,72.17,60.06,43.29
2019-10-15 22:00:00,40.14,39.5,140.76,38.9,37.6,48.01,41.49,48.01,40.76,31.78,69.24,46.73,50.08,48.01,48.01,39.5,232.06,40.0,309.16,62.0,46.73,37.6
2019-10-15 23:00:00,33.53,29.85,128.93,32.24,30.37,38.52,40.0,38.52,37.09,44.92,69.32,42.18,40.09,38.52,38.52,29.85,227.16,41.07,238.27,47.81,42.18,30.37
2019-10-16 00:00:00,34.81,34.81,105.6,34.28,32.5,34.06,41.07,34.06,34.81,37.48,69.31,42.86,46.06,34.06,34.06,34.81,186.9,35.99,190.75,43.1,42.86,32.5
2019-10-16 01:00:00,33.02,33.02,81.64,30.75,29.2,34.81,35.99,34.81,33.02,33.97,68.07,39.43,40.91,34.81,34.81,33.02,186.9,34.4,218.96,40.95,39.43,29.2
2019-10-16 02:00:00,29.25,29.25,83.16,27.92,26.5,34.11,34.4,34.11,29.25,30.95,70.06,38.62,36.96,34.11,34.11,29.25,186.91,34.11,194.47,35.48,38.62,26.5
2019-10-16 03:00:00,28.4,28.4,76.71,26.82,25.2,33.97,34.11,33.97,28.4,26.77,67.99,38.29,34.99,33.97,33.97,28.4,186.91,34.3,175.67,34.77,38.29,25.2
2019-10-16 04:00:00,29.07,28.42,69.9,27.82,26.52,33.98,34.3,33.98,28.23,26.08,67.99,38.64,37.05,33.98,33.98,28.7,186.9,34.67,166.31,35.41,38.64,26.52
2019-10-16 05:00:00,31.72,29.16,81.54,30.85,30.1,34.43,34.67,34.43,28.41,34.49,67.99,40.53,47.32,34.43,34.43,30.3,186.91,38.68,210.92,43.43,40.53,30.1
2019-10-16 06:00:00,38.68,38.68,98.18,38.05,38.23,40.08,38.68,40.08,38.68,44.57,70.15,57.59,62.94,35.44,40.08,38.68,224.3,49.97,297.99,62.8,57.59,38.23
2019-10-16 07:00:00,49.97,49.97,142.93,48.99,47.9,55.48,49.97,55.48,49.97,45.88,66.11,75.0,126.22,52.07,52.07,49.97,256.54,51.3,420.0,74.43,75.0,47.9
2019-10-16 08:00:00,51.3,51.3,202.49,50.41,49.22,59.55,51.3,59.55,51.3,45.04,70.47,75.0,103.36,59.55,59.55,51.3,273.37,50.14,600.0,72.24,75.0,49.22
2019-10-16 09:00:00,50.14,50.14,170.8,49.64,48.1,63.46,50.14,63.46,50.14,44.42,70.44,71.64,75.38,63.46,63.46,50.14,266.48,46.99,491.32,68.87,71.64,48.1
2019-10-16 10:00:00,46.99,46.99,137.79,46.64,45.1,61.86,46.99,61.86,46.99,38.94,68.75,61.26,69.13,61.86,61.86,46.99,256.59,43.67,358.31,63.13,61.26,45.1
2019-10-16 11:00:00,43.16,42.59,136.01,45.13,42.5,59.56,43.67,59.56,43.67,36.18,61.54,57.59,63.44,59.56,59.56,42.59,250.19,40.57,328.62,61.39,57.59,42.5
2019-10-16 12:00:00,38.46,34.23,111.66,41.72,40.09,58.07,40.57,58.07,40.57,34.78,59.15,72.09,58.9,58.07,58.07,36.0,243.87,39.0,301.57,62.95,72.09,40.09
2019-10-16 13:00:00,37.6,34.4,88.52,40.41,38.69,56.61,39.0,56.61,39.0,32.41,61.5,57.59,55.83,56.61,56.61,36.0,234.0,36.34,280.0,62.49,57.59,38.69
2019-10-16 14:00:00,36.22,35.95,97.91,40.53,38.36,54.32,36.34,54.32,36.34,33.22,59.15,63.03,58.9,54.32,54.32,36.09,224.09,37.25,265.37,60.66,63.03,38.36
2019-10-16 15:00:00,40.97,37.05,119.01,41.48,41.56,52.02,37.25,52.02,37.25,33.99,59.15,70.92,64.06,52.02,52.02,36.98,220.45,38.11,280.0,65.87,70.92,41.56
2019-10-16 16:00:00,38.08,38.0,134.23,43.08,40.76,51.17,38.11,51.17,38.11,42.03,61.5,67.0,71.56,51.17,51.17,38.03,209.44,46.99,304.54,70.05,67.0,40.76
2019-10-16 17:00:00,46.99,46.99,136.09,46.66,45.2,48.62,46.99,48.62,46.99,47.03,69.33,71.46,75.01,48.62,48.62,46.99,223.16,50.07,340.15,75.75,71.46,45.2
2019-10-16 18:00:00,50.07,50.07,140.98,50.06,50.02,51.8,50.07,51.8,50.07,65.35,78.24,86.07,115.7,51.8,51.8,50.07,245.52,55.0,356.54,98.05,86.07,50.02
2019-10-16 19:00:00,51.41,53.89,136.05,52.61,54.6,56.99,55.0,56.99,55.0,67.79,84.26,75.0,85.01,56.99,56.99,47.43,241.45,55.05,550.0,84.98,75.0,54.7
2019-10-16 20:00:00,47.74,55.05,169.04,48.75,46.3,56.05,55.05,56.05,55.05,45.65,84.42,75.0,72.05,56.05,56.05,40.0,213.98,53.01,404.12,74.07,75.0,46.3
2019-10-16 21:00:00,39.52,45.59,136.05,41.94,38.3,45.01,53.01,45.01,45.59,39.29,76.87,71.64,62.1,45.01,45.01,33.06,172.62,46.96,342.51,65.18,71.64,38.3
2019-10-16 22:00:00,37.82,43.93,132.25,41.44,33.78,40.07,46.96,40.07,44.06,32.35,69.24,57.5,54.23,40.07,40.07,33.86,170.08,44.03,295.2,52.22,57.5,33.78
2019-10-16 23:00:00,32.73,30.87,92.69,37.07,27.9,35.44,44.03,35.44,38.01,35.0,66.09,45.98,48.02,35.44,35.44,30.87,180.42,44.07,257.8,47.09,45.98,27.9
2019-10-17 00:00:00,31.97,29.36,87.15,34.29,28.01,33.12,44.07,33.12,29.02,31.09,69.34,45.0,46.08,33.12,33.12,27.65,189.54,38.07,228.26,45.07,45.0,28.01
2019-10-17 01:00:00,28.1,28.1,104.66,29.92,26.86,33.85,38.07,33.85,28.1,31.4,70.09,42.66,43.91,33.85,33.85,28.1,180.47,35.99,219.0,42.95,42.66,26.86
2019-10-17 02:00:00,26.6,26.6,98.12,29.55,25.92,33.29,35.99,33.29,26.6,31.41,67.97,41.98,39.54,33.29,33.29,26.6,175.85,35.99,208.69,38.7,41.98,25.92
2019-10-17 03:00:00,26.34,26.34,94.31,28.33,25.7,32.85,35.99,32.85,26.34,27.59,67.97,41.81,38.99,32.85,32.85,26.34,185.59,35.99,187.92,38.01,41.81,25.7
2019-10-17 04:00:00,28.43,28.43,90.11,29.51,27.01,32.8,35.99,32.8,28.43,27.94,67.97,41.98,41.1,32.8,32.8,28.43,187.01,38.07,185.29,40.42,41.98,27.01
2019-10-17 05:00:00,31.29,31.29,92.45,33.48,31.14,33.59,38.07,33.59,31.29,35.47,67.99,46.1,49.9,33.59,33.59,31.29,194.91,44.33,195.31,49.35,46.1,31.14
2019-10-17 06:00:00,40.89,39.9,132.17,43.45,41.1,41.88,44.33,41.88,41.94,44.1,69.31,60.0,60.39,34.6,41.88,39.74,233.97,52.13,237.14,71.12,60.0,41.1
2019-10-17 07:00:00,52.13,52.13,124.9,52.33,52.4,70.07,52.13,70.07,52.13,48.24,76.13,72.0,72.38,52.29,52.29,52.13,229.56,54.42,286.99,95.02,72.0,52.4
2019-10-17 08:00:00,54.42,54.42,136.09,55.03,55.2,69.38,54.42,69.38,54.42,47.9,78.21,71.64,74.09,53.29,53.29,54.42,252.16,54.03,343.96,89.01,71.64,55.2
2019-10-17 09:00:00,54.03,54.03,137.93,55.4,54.41,69.66,54.03,69.66,54.03,45.91,78.15,71.46,72.34,58.53,58.53,54.03,248.87,53.0,352.09,73.04,71.46,54.41
2019-10-17 10:00:00,52.27,51.64,142.48,52.87,52.73,69.96,53.0,69.96,53.0,44.15,74.41,62.38,65.73,57.77,57.77,51.43,245.15,52.19,343.78,68.37,62.38,52.73
2019-10-17 11:00:00,51.46,52.19,136.07,50.96,51.2,67.3,52.19,67.3,52.19,41.08,70.19,68.2,64.48,56.91,56.91,50.43,249.85,48.7,312.35,64.43,68.2,51.2
2019-10-17 12:00:00,48.7,48.7,136.01,48.76,48.0,65.51,48.7,65.51,48.7,36.12,66.18,61.76,61.01,58.0,58.0,48.7,245.07,46.48,306.45,61.04,61.76,48.0
2019-10-17 13:00:00,45.03,43.0,135.6,46.29,45.0,66.21,46.48,66.21,46.48,34.82,65.95,62.13,60.08,56.89,56.89,43.0,240.54,45.04,289.94,59.1,62.13,45.0
2019-10-17 14:00:00,43.56,41.45,133.06,45.13,43.42,64.55,45.04,64.55,45.04,37.52,65.73,57.49,63.2,55.84,55.84,41.45,249.19,44.35,285.53,59.08,57.49,43.42
2019-10-17 15:00:00,45.09,44.53,129.4,46.06,44.42,57.84,44.35,57.84,44.35,39.27,64.98,63.02,67.33,57.84,57.84,44.77,248.89,46.42,300.35,65.38,63.02,44.42
2019-10-17 16:00:00,50.13,47.33,136.05,47.4,47.47,54.44,46.42,54.44,46.42,43.58,68.89,71.02,70.27,54.44,54.44,48.53,240.35,51.52,320.0,69.09,71.02,47.47
2019-10-17 17:00:00,52.05,51.65,143.17,51.97,52.54,55.79,51.52,55.79,51.52,47.89,74.41,72.02,75.06,55.79,55.79,51.83,254.1,53.88,333.96,77.0,72.02,52.54
2019-10-17 18:00:00,56.62,56.62,156.45,55.66,57.79,68.2,53.88,68.2,56.62,56.7,78.25,75.0,99.39,58.98,58.98,56.62,280.68,57.44,356.72,100.05,75.0,57.79
2019-10-17 19:00:00,63.96,63.96,185.86,61.53,62.8,67.37,57.44,67.37,63.96,48.31,84.44,79.0,89.56,65.15,65.15,63.96,275.56,54.5,472.32,88.08,79.0,62.8
2019-10-17 20:00:00,54.43,54.34,180.97,54.3,54.1,63.96,54.5,63.96,54.5,40.48,84.21,75.0,75.17,63.96,63.96,54.34,252.48,52.56,425.64,76.95,75.0,54.1
2019-10-17 21:00:00,45.61,45.53,136.07,46.08,44.28,54.41,52.56,54.41,45.67,34.46,78.28,71.02,67.97,54.41,54.41,45.53,227.27,45.88,357.22,71.02,71.02,44.28
2019-10-17 22:00:00,39.7,38.25,136.05,41.29,39.9,45.59,45.88,45.59,40.74,30.75,74.42,68.1,59.43,45.59,45.59,38.6,214.51,45.04,323.01,60.37,68.1,39.9
2019-10-17 23:00:00,35.42,33.45,123.92,34.85,33.8,39.34,45.04,39.34,36.35,29.6,65.38,48.47,49.04,39.34,39.34,34.44,196.04,45.21,282.45,48.13,48.47,33.8
2019-10-18 00:00:00,33.15,33.15,106.51,33.83,33.1,35.58,45.21,35.58,33.15,30.16,66.2,49.34,47.32,35.58,35.58,33.15,188.23,39.57,233.08,45.84,49.34,33.1
2019-10-18 01:00:00,31.05,31.05,98.1,31.71,32.78,35.81,39.57,35.81,31.05,31.95,68.0,42.47,44.08,35.81,35.81,31.05,188.02,36.59,224.95,44.97,42.47,32.78
2019-10-18 02:00:00,28.31,28.31,86.02,29.7,30.6,35.62,36.59,35.62,28.31,31.99,66.06,41.82,40.78,35.62,35.62,28.31,188.32,36.0,209.54,40.54,41.82,30.6
2019-10-18 03:00:00,29.8,25.95,81.93,29.08,29.85,35.43,36.0,35.43,24.6,30.95,65.66,41.67,40.67,35.43,35.43,27.5,188.05,36.59,193.85,38.04,41.67,29.85
2019-10-18 04:00:00,31.06,23.42,94.43,29.59,30.58,35.47,36.59,35.47,20.69,29.0,65.65,41.82,41.7,35.47,35.47,26.4,186.32,41.07,193.35,40.95,41.82,30.58
